User_ID,Timestamp,Destination,Duration_Days,Travelers_Count,Budget_Allocated,Review_Text,Sentiment_Label,Polarity_Score
USR-0612,2025-12-26 15:24:52,Chennai,5,3,518.14,"Chennai was okay overall. Some attractions were great, others were average.",Neutral,-0.073
USR-0986,2025-12-27 05:07:28,Dubai,10,5,2595.93,The smart kiosk in Dubai kept malfunctioning. Ruined our booking experience.,Negative,-0.3439
USR-0827,2025-12-27 08:13:13,Dubai,10,4,3243.82,Our trip to Dubai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.9785
USR-0119,2025-12-28 04:00:29,Singapore,10,6,3056.32,Five-star experience in Singapore. The hotel AI check-in saved us so much time.,Positive,0.4476
USR-0158,2025-12-28 04:51:42,Abu Dhabi,10,4,3054.79,"Visited Abu Dhabi for 3 days. Some good moments, some forgettable ones.",Neutral,0.1462
USR-0624,2025-12-28 22:56:43,Chennai,6,8,427.03,"Chennai was okay overall. Some attractions were great, others were average.",Neutral,-0.0334
USR-0968,2025-12-29 11:52:53,Dubai,5,4,1773.0,Language barrier issues in Dubai despite the AI translator app promising full coverage.,Negative,-0.5547
USR-0153,2026-01-01 07:09:17,Dubai,5,2,2213.09,Absolutely loved the Dubai experience! The smart city infrastructure was incredible.,Positive,0.4849
USR-0795,2026-01-01 20:20:56,Abu Dhabi,6,3,2048.81,The autonomous transit in Abu Dhabi was world-class. Highly recommend for families.,Positive,0.2312
USR-0289,2026-01-02 04:57:57,Bangkok,2,4,318.52,Absolutely loved the Bangkok experience! The smart city infrastructure was incredible.,Positive,0.5358
USR-0817,2026-01-02 10:19:45,Madurai,4,1,344.13,Our trip to Madurai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.4216
USR-0988,2026-01-02 18:48:46,Singapore,10,2,3426.06,Mixed feelings about Singapore. The tech was impressive but the food was mediocre.,Neutral,0.124
USR-0053,2026-01-03 08:51:16,Dubai,8,4,3570.7,Dubai has potential but the smart city rollout still feels incomplete.,Neutral,0.063
USR-0157,2026-01-03 19:49:04,Chennai,4,3,523.27,The smart kiosk in Chennai kept malfunctioning. Ruined our booking experience.,Negative,-0.9104
USR-0517,2026-01-03 23:13:51,Dubai,3,6,1251.77,Standard tourism experience in Dubai. The AR guide was useful but buggy.,Neutral,-0.1556
USR-1015,2026-01-04 11:23:19,Singapore,2,5,366.11,"Visited Singapore for 3 days. Some good moments, some forgettable ones.",Neutral,-0.023
USR-0944,2026-01-05 02:42:32,Abu Dhabi,4,1,1120.92,Language barrier issues in Abu Dhabi despite the AI translator app promising full coverage.,Negative,-0.7835
USR-1195,2026-01-05 14:50:40,Singapore,2,3,548.14,Fantastic culinary tour in Singapore. The food markets were vibrant and authentic.,Positive,0.8752
USR-0928,2026-01-05 22:10:20,Chennai,8,4,1196.69,Language barrier issues in Chennai despite the AI translator app promising full coverage.,Negative,-0.6857
USR-0142,2026-01-06 11:32:48,Tokyo,1,7,323.0,Disappointed with Tokyo. The transit pods were frequently delayed or overcrowded.,Negative,-0.9346
USR-0998,2026-01-06 19:23:10,Abu Dhabi,7,7,1316.07,The hotel in Abu Dhabi was nothing like the virtual tour preview. Very misleading.,Negative,-0.9508
USR-0563,2026-01-06 20:23:22,Abu Dhabi,3,3,631.46,Our trip to Abu Dhabi was seamless. Loved the eco-friendly pod shuttles.,Positive,0.9121
USR-0571,2026-01-07 09:57:24,Kuala Lumpur,4,3,712.18,Amazing dining and cultural immersion in Kuala Lumpur. Would visit again in a heartbeat!,Positive,0.2929
USR-0620,2026-01-07 23:43:55,Kuala Lumpur,4,2,847.23,Mixed feelings about Kuala Lumpur. The tech was impressive but the food was mediocre.,Neutral,0.081
USR-0618,2026-01-08 08:33:20,Singapore,10,4,2722.58,Singapore exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.5101
USR-1197,2026-01-10 13:37:21,Abu Dhabi,2,2,286.67,Abu Dhabi was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.7476
USR-1042,2026-01-11 05:15:26,Singapore,1,3,214.24,Singapore has potential but the smart city rollout still feels incomplete.,Neutral,0.1217
USR-1166,2026-01-11 13:09:24,Tokyo,10,3,3666.07,Safety concerns near the old quarter in Tokyo. Not enough patrol drones visible.,Negative,-0.4342
USR-0187,2026-01-12 02:06:57,Chennai,4,4,497.5,A decent trip to Chennai. Nothing extraordinary but no major complaints.,Neutral,0.0787
USR-0734,2026-01-12 09:45:54,Tokyo,6,1,2042.1,Mixed feelings about Tokyo. The tech was impressive but the food was mediocre.,Neutral,0.1292
USR-0062,2026-01-13 05:00:24,Dubai,3,7,595.55,Five-star experience in Dubai. The hotel AI check-in saved us so much time.,Positive,0.6454
USR-0145,2026-01-13 05:01:22,Abu Dhabi,5,7,868.16,Absolutely loved the Abu Dhabi experience! The smart city infrastructure was incredible.,Positive,0.57
USR-0730,2026-01-14 00:11:25,Dubai,7,3,3417.02,"Visited Dubai for 3 days. Some good moments, some forgettable ones.",Neutral,-0.1634
USR-1116,2026-01-14 02:41:51,Bangkok,6,8,773.98,"Bangkok was okay overall. Some attractions were great, others were average.",Neutral,-0.1006
USR-1175,2026-01-14 03:45:26,Kuala Lumpur,6,6,816.0,Kuala Lumpur has potential but the smart city rollout still feels incomplete.,Neutral,-0.1338
USR-1154,2026-01-14 05:48:16,Kuala Lumpur,6,5,1257.57,The smart kiosk in Kuala Lumpur kept malfunctioning. Ruined our booking experience.,Negative,-0.2953
USR-0993,2026-01-14 17:09:56,Abu Dhabi,3,2,789.76,A decent trip to Abu Dhabi. Nothing extraordinary but no major complaints.,Neutral,0.0338
USR-1167,2026-01-14 18:18:30,Dubai,1,4,323.73,Dubai exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.2008
USR-0759,2026-01-15 01:48:30,Dubai,6,8,1273.43,Our trip to Dubai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.3756
USR-0144,2026-01-15 05:15:25,Kuala Lumpur,9,4,1250.56,Kuala Lumpur exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.3675
USR-0631,2026-01-15 12:33:26,Dubai,6,5,1962.84,"Visited Dubai for 3 days. Some good moments, some forgettable ones.",Neutral,-0.0029
USR-0919,2026-01-15 21:25:31,Bangkok,7,8,687.33,Stunning waterfront views in Bangkok. The smart park technology was a highlight!,Positive,0.9923
USR-0296,2026-01-16 02:05:23,Madurai,7,2,684.08,Fantastic culinary tour in Madurai. The food markets were vibrant and authentic.,Positive,0.3001
USR-0755,2026-01-16 04:10:19,Dubai,4,7,1790.33,Amazing dining and cultural immersion in Dubai. Would visit again in a heartbeat!,Positive,0.6119
USR-0996,2026-01-16 06:22:42,Abu Dhabi,3,3,665.48,The autonomous transit in Abu Dhabi was world-class. Highly recommend for families.,Positive,0.5206
USR-0662,2026-01-17 01:30:40,Tokyo,5,8,1856.92,Mixed feelings about Tokyo. The tech was impressive but the food was mediocre.,Neutral,-0.1618
USR-0946,2026-01-17 20:26:46,Dubai,5,5,2664.81,The autonomous transit in Dubai was world-class. Highly recommend for families.,Positive,0.6955
USR-0902,2026-01-18 23:42:52,Chennai,3,7,413.62,The heritage walk in Chennai combined with AR guides was next-level tourism.,Positive,0.2931
USR-0791,2026-01-20 09:22:32,Bangkok,1,4,77.1,The hotel in Bangkok was nothing like the virtual tour preview. Very misleading.,Negative,-0.8473
USR-1050,2026-01-21 03:01:58,Singapore,9,8,1683.64,Amazing dining and cultural immersion in Singapore. Would visit again in a heartbeat!,Positive,0.7938
USR-0895,2026-01-21 09:33:35,Abu Dhabi,10,2,2574.76,Amazing dining and cultural immersion in Abu Dhabi. Would visit again in a heartbeat!,Positive,0.3672
USR-0444,2026-01-21 09:53:54,Tokyo,6,3,1022.01,Long wait times at Tokyo attractions despite having smart-pass tickets.,Negative,-0.3911
USR-0488,2026-01-22 20:06:08,Dubai,10,1,2700.81,"Visited Dubai for 3 days. Some good moments, some forgettable ones.",Neutral,0.0078
USR-0236,2026-01-23 02:23:33,Madurai,2,3,191.03,"Visited Madurai for 3 days. Some good moments, some forgettable ones.",Neutral,0.0929
USR-0502,2026-01-23 09:33:17,Chennai,9,8,1434.86,Language barrier issues in Chennai despite the AI translator app promising full coverage.,Negative,-0.5781
USR-0630,2026-01-23 19:39:15,Chennai,10,4,1441.27,Brilliant night-life in Chennai. The city grid lighting was mesmerising.,Positive,0.6127
USR-0792,2026-01-24 00:53:36,Kuala Lumpur,2,4,210.49,Fantastic culinary tour in Kuala Lumpur. The food markets were vibrant and authentic.,Positive,0.6762
USR-0424,2026-01-24 05:29:31,Singapore,2,2,458.34,Fantastic culinary tour in Singapore. The food markets were vibrant and authentic.,Positive,0.2678
USR-0650,2026-01-24 06:02:08,Bangkok,3,2,672.09,The hotel in Bangkok was nothing like the virtual tour preview. Very misleading.,Negative,-0.8065
USR-0358,2026-01-24 13:33:57,Bangkok,7,4,998.58,Brilliant night-life in Bangkok. The city grid lighting was mesmerising.,Positive,0.9475
USR-0382,2026-01-25 10:09:50,Singapore,6,8,1848.33,Mixed feelings about Singapore. The tech was impressive but the food was mediocre.,Neutral,0.0647
USR-1176,2026-01-25 18:55:09,Kuala Lumpur,10,1,860.48,Kuala Lumpur was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.4917
USR-0414,2026-01-25 22:05:27,Dubai,1,7,389.18,Our trip to Dubai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.393
USR-0483,2026-01-26 08:38:32,Chennai,5,2,434.48,"Visited Chennai for 3 days. Some good moments, some forgettable ones.",Neutral,-0.0167
USR-1130,2026-01-26 13:33:36,Abu Dhabi,2,6,437.14,The smart kiosk in Abu Dhabi kept malfunctioning. Ruined our booking experience.,Negative,-0.8721
USR-0069,2026-01-26 13:48:37,Tokyo,1,8,254.31,Brilliant night-life in Tokyo. The city grid lighting was mesmerising.,Positive,0.6626
USR-0478,2026-01-26 14:03:37,Bangkok,3,7,318.58,Absolutely loved the Bangkok experience! The smart city infrastructure was incredible.,Positive,0.7233
USR-1003,2026-01-26 22:52:19,Singapore,2,7,591.89,Language barrier issues in Singapore despite the AI translator app promising full coverage.,Negative,-0.7236
USR-0313,2026-01-27 08:14:02,Dubai,2,8,635.93,Dubai exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.9807
USR-1076,2026-01-27 13:17:37,Dubai,10,6,4394.65,The hotel in Dubai was nothing like the virtual tour preview. Very misleading.,Negative,-0.7502
USR-1107,2026-01-28 08:29:55,Abu Dhabi,3,2,806.38,Mixed feelings about Abu Dhabi. The tech was impressive but the food was mediocre.,Neutral,-0.1183
USR-0637,2026-01-28 19:32:41,Kuala Lumpur,1,4,88.04,Long wait times at Kuala Lumpur attractions despite having smart-pass tickets.,Negative,-0.9989
USR-0078,2026-01-28 22:22:27,Dubai,2,4,633.1,Language barrier issues in Dubai despite the AI translator app promising full coverage.,Negative,-0.4283
USR-0113,2026-01-29 21:26:55,Chennai,2,5,257.93,A decent trip to Chennai. Nothing extraordinary but no major complaints.,Neutral,-0.1705
USR-1157,2026-01-29 22:29:20,Bangkok,2,1,62.35,Absolutely loved the Bangkok experience! The smart city infrastructure was incredible.,Positive,0.9276
USR-0980,2026-01-30 01:02:03,Singapore,8,6,1677.24,Language barrier issues in Singapore despite the AI translator app promising full coverage.,Negative,-0.4395
USR-0521,2026-01-30 01:02:12,Dubai,10,6,4238.81,Standard tourism experience in Dubai. The AR guide was useful but buggy.,Neutral,-0.1928
USR-0241,2026-01-30 08:54:58,Kuala Lumpur,7,6,1036.16,Stunning waterfront views in Kuala Lumpur. The smart park technology was a highlight!,Positive,0.8896
USR-0070,2026-01-30 10:36:33,Chennai,3,1,331.58,The autonomous transit in Chennai was world-class. Highly recommend for families.,Positive,0.6341
USR-0469,2026-01-31 03:53:40,Kuala Lumpur,3,6,699.19,Kuala Lumpur exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.8124
USR-0812,2026-02-01 17:39:51,Singapore,8,8,2242.22,Our trip to Singapore was seamless. Loved the eco-friendly pod shuttles.,Positive,0.325
USR-0728,2026-02-01 18:27:56,Kuala Lumpur,6,3,847.69,Kuala Lumpur has potential but the smart city rollout still feels incomplete.,Neutral,-0.0264
USR-1092,2026-02-01 20:16:55,Dubai,7,4,2391.4,"Visited Dubai for 3 days. Some good moments, some forgettable ones.",Neutral,0.0196
USR-0120,2026-02-02 00:58:26,Tokyo,8,4,3835.8,Long wait times at Tokyo attractions despite having smart-pass tickets.,Negative,-0.8699
USR-0801,2026-02-02 03:24:37,Abu Dhabi,5,2,1532.31,Abu Dhabi exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.827
USR-1027,2026-02-02 10:52:44,Tokyo,3,2,1004.7,The smart kiosk in Tokyo kept malfunctioning. Ruined our booking experience.,Negative,-0.4835
USR-0312,2026-02-03 15:26:56,Kuala Lumpur,8,6,924.32,Fantastic culinary tour in Kuala Lumpur. The food markets were vibrant and authentic.,Positive,0.2483
USR-0963,2026-02-03 16:15:20,Bangkok,5,7,749.29,Absolutely loved the Bangkok experience! The smart city infrastructure was incredible.,Positive,0.4347
USR-1099,2026-02-04 02:47:58,Kuala Lumpur,3,3,513.61,The autonomous transit in Kuala Lumpur was world-class. Highly recommend for families.,Positive,0.4953
USR-1164,2026-02-04 08:12:08,Dubai,10,3,2763.23,Amazing dining and cultural immersion in Dubai. Would visit again in a heartbeat!,Positive,0.7989
USR-0561,2026-02-05 05:31:39,Bangkok,7,7,1159.95,Our trip to Bangkok was seamless. Loved the eco-friendly pod shuttles.,Positive,0.4969
USR-0758,2026-02-05 11:43:54,Dubai,2,7,448.3,Language barrier issues in Dubai despite the AI translator app promising full coverage.,Negative,-0.5138
USR-0712,2026-02-05 18:49:24,Abu Dhabi,3,4,1321.09,Mixed feelings about Abu Dhabi. The tech was impressive but the food was mediocre.,Neutral,-0.1595
USR-1174,2026-02-06 01:52:03,Dubai,7,4,776.79,Dubai has potential but the smart city rollout still feels incomplete.,Neutral,-0.1647
USR-0950,2026-02-06 04:17:03,Dubai,7,8,1976.1,A decent trip to Dubai. Nothing extraordinary but no major complaints.,Neutral,-0.1589
USR-1186,2026-02-06 06:52:49,Tokyo,5,3,715.11,The heritage walk in Tokyo combined with AR guides was next-level tourism.,Positive,0.268
USR-1173,2026-02-06 07:17:40,Tokyo,6,2,1615.54,Language barrier issues in Tokyo despite the AI translator app promising full coverage.,Negative,-0.3164
USR-0974,2026-02-06 19:03:04,Abu Dhabi,4,3,1250.81,Poor waste management in certain Abu Dhabi tourist zones. Expected better.,Negative,-0.689
USR-0462,2026-02-07 03:28:17,Kuala Lumpur,3,8,728.11,The heritage walk in Kuala Lumpur combined with AR guides was next-level tourism.,Positive,0.5279
USR-0789,2026-02-07 03:32:35,Kuala Lumpur,5,4,877.7,Fantastic culinary tour in Kuala Lumpur. The food markets were vibrant and authentic.,Positive,0.837
USR-1169,2026-02-07 06:04:49,Singapore,1,4,191.55,A decent trip to Singapore. Nothing extraordinary but no major complaints.,Neutral,0.0912
USR-0531,2026-02-07 20:57:21,Tokyo,1,3,90.23,Poor waste management in certain Tokyo tourist zones. Expected better.,Negative,-0.7464
USR-0835,2026-02-08 17:00:50,Chennai,1,4,116.18,The hotel in Chennai was nothing like the virtual tour preview. Very misleading.,Negative,-0.9342
USR-1005,2026-02-09 02:52:44,Singapore,5,8,808.63,Standard tourism experience in Singapore. The AR guide was useful but buggy.,Neutral,-0.1426
USR-0134,2026-02-09 21:43:58,Dubai,4,5,584.31,Long wait times at Dubai attractions despite having smart-pass tickets.,Negative,-0.3731
USR-0200,2026-02-10 21:27:29,Kuala Lumpur,10,4,1529.61,The heritage walk in Kuala Lumpur combined with AR guides was next-level tourism.,Positive,0.9184
USR-0634,2026-02-11 23:01:54,Dubai,3,1,1214.14,"Dubai was okay overall. Some attractions were great, others were average.",Neutral,0.1092
USR-0385,2026-02-12 01:20:45,Dubai,8,8,2711.02,Dubai was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.3951
USR-0574,2026-02-13 04:09:14,Dubai,10,2,3947.72,Long wait times at Dubai attractions despite having smart-pass tickets.,Negative,-0.8767
USR-0651,2026-02-15 05:36:02,Madurai,6,2,451.49,Disappointed with Madurai. The transit pods were frequently delayed or overcrowded.,Negative,-0.3544
USR-0459,2026-02-16 05:50:51,Kuala Lumpur,10,3,929.16,Safety concerns near the old quarter in Kuala Lumpur. Not enough patrol drones visible.,Negative,-0.7374
USR-1072,2026-02-16 22:42:28,Dubai,8,1,2167.28,Absolutely loved the Dubai experience! The smart city infrastructure was incredible.,Positive,0.3678
USR-0368,2026-02-17 03:11:26,Bangkok,2,2,417.46,Brilliant night-life in Bangkok. The city grid lighting was mesmerising.,Positive,0.3895
USR-0262,2026-02-17 13:39:28,Dubai,3,4,878.78,Dubai has potential but the smart city rollout still feels incomplete.,Neutral,-0.1102
USR-1196,2026-02-17 18:34:20,Dubai,10,1,2920.88,Brilliant night-life in Dubai. The city grid lighting was mesmerising.,Positive,0.2319
USR-0594,2026-02-18 03:57:40,Abu Dhabi,9,7,3119.71,Abu Dhabi has potential but the smart city rollout still feels incomplete.,Neutral,-0.0885
USR-0749,2026-02-18 10:25:59,Dubai,10,6,3374.55,A decent trip to Dubai. Nothing extraordinary but no major complaints.,Neutral,-0.0582
USR-0042,2026-02-18 18:21:45,Singapore,8,2,1900.22,Singapore was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.9867
USR-0999,2026-02-19 14:25:44,Tokyo,1,1,354.04,Mixed feelings about Tokyo. The tech was impressive but the food was mediocre.,Neutral,-0.1394
USR-0190,2026-02-19 20:59:59,Bangkok,5,1,534.98,Amazing dining and cultural immersion in Bangkok. Would visit again in a heartbeat!,Positive,0.2906
USR-0019,2026-02-19 21:05:20,Kuala Lumpur,2,3,216.08,Kuala Lumpur exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.8905
USR-0761,2026-02-20 02:23:38,Abu Dhabi,6,2,2870.32,The heritage walk in Abu Dhabi combined with AR guides was next-level tourism.,Positive,0.7617
USR-0927,2026-02-20 22:42:43,Dubai,7,7,2352.42,"Visited Dubai for 3 days. Some good moments, some forgettable ones.",Neutral,-0.1798
USR-0939,2026-02-21 00:55:54,Singapore,2,5,545.51,Our trip to Singapore was seamless. Loved the eco-friendly pod shuttles.,Positive,0.7577
USR-0641,2026-02-21 02:52:55,Chennai,9,5,1042.83,Stunning waterfront views in Chennai. The smart park technology was a highlight!,Positive,0.798
USR-0186,2026-02-21 05:13:41,Singapore,6,2,1654.99,Singapore was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.5108
USR-0286,2026-02-21 18:25:58,Bangkok,1,5,214.65,The autonomous transit in Bangkok was world-class. Highly recommend for families.,Positive,0.5611
USR-0719,2026-02-22 00:20:11,Chennai,10,2,981.33,Mixed feelings about Chennai. The tech was impressive but the food was mediocre.,Neutral,0.0396
USR-1137,2026-02-22 05:14:23,Bangkok,1,7,99.84,Brilliant night-life in Bangkok. The city grid lighting was mesmerising.,Positive,0.7021
USR-0591,2026-02-22 07:13:26,Chennai,2,3,287.48,Chennai has potential but the smart city rollout still feels incomplete.,Neutral,0.0506
USR-0739,2026-02-22 13:45:03,Kuala Lumpur,5,4,415.35,Stunning waterfront views in Kuala Lumpur. The smart park technology was a highlight!,Positive,0.7644
USR-1121,2026-02-22 16:27:54,Abu Dhabi,2,4,246.39,The heritage walk in Abu Dhabi combined with AR guides was next-level tourism.,Positive,0.2854
USR-0281,2026-02-23 23:17:21,Chennai,4,3,408.57,A decent trip to Chennai. Nothing extraordinary but no major complaints.,Neutral,-0.0796
USR-0585,2026-02-25 08:01:07,Madurai,6,2,214.05,"Madurai was okay overall. Some attractions were great, others were average.",Neutral,-0.0857
USR-0925,2026-02-25 13:20:27,Singapore,2,6,487.47,The hotel in Singapore was nothing like the virtual tour preview. Very misleading.,Negative,-0.981
USR-0742,2026-02-26 00:25:15,Chennai,5,6,771.92,Absolutely loved the Chennai experience! The smart city infrastructure was incredible.,Positive,0.6021
USR-0439,2026-02-26 18:49:33,Kuala Lumpur,5,7,795.26,Long wait times at Kuala Lumpur attractions despite having smart-pass tickets.,Negative,-0.2123
USR-1159,2026-02-27 03:00:08,Dubai,1,5,310.69,Brilliant night-life in Dubai. The city grid lighting was mesmerising.,Positive,0.8351
USR-0697,2026-02-27 06:16:52,Abu Dhabi,9,7,3353.39,Absolutely loved the Abu Dhabi experience! The smart city infrastructure was incredible.,Positive,0.5075
USR-0534,2026-03-01 07:16:15,Kuala Lumpur,8,6,1725.97,Our trip to Kuala Lumpur was seamless. Loved the eco-friendly pod shuttles.,Positive,0.6099
USR-0633,2026-03-01 12:21:43,Chennai,3,3,362.7,Five-star experience in Chennai. The hotel AI check-in saved us so much time.,Positive,0.742
USR-0132,2026-03-02 13:04:24,Dubai,9,7,4381.77,Five-star experience in Dubai. The hotel AI check-in saved us so much time.,Positive,0.2116
USR-0117,2026-03-02 14:17:23,Bangkok,5,7,1142.71,"Bangkok was okay overall. Some attractions were great, others were average.",Neutral,-0.089
USR-1142,2026-03-03 07:19:34,Chennai,3,1,405.57,Five-star experience in Chennai. The hotel AI check-in saved us so much time.,Positive,0.39
USR-0043,2026-03-04 01:04:54,Madurai,3,8,160.33,Amazing dining and cultural immersion in Madurai. Would visit again in a heartbeat!,Positive,0.7528
USR-0225,2026-03-04 06:32:38,Abu Dhabi,5,7,1268.83,Absolutely loved the Abu Dhabi experience! The smart city infrastructure was incredible.,Positive,0.333
USR-0060,2026-03-04 10:48:26,Bangkok,2,8,324.26,The autonomous transit in Bangkok was world-class. Highly recommend for families.,Positive,0.9733
USR-0183,2026-03-04 11:59:05,Kuala Lumpur,6,7,1024.03,Safety concerns near the old quarter in Kuala Lumpur. Not enough patrol drones visible.,Negative,-0.7986
USR-0865,2026-03-04 17:34:50,Bangkok,8,7,1075.3,Five-star experience in Bangkok. The hotel AI check-in saved us so much time.,Positive,0.8202
USR-0477,2026-03-05 05:02:27,Bangkok,6,3,358.11,Bangkok was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.4153
USR-0935,2026-03-05 19:02:09,Dubai,9,7,533.71,A decent trip to Dubai. Nothing extraordinary but no major complaints.,Neutral,-0.0662
USR-1094,2026-03-05 20:20:54,Tokyo,7,6,2397.54,"Tokyo was okay overall. Some attractions were great, others were average.",Neutral,0.0838
USR-0234,2026-03-05 22:42:44,Kuala Lumpur,9,1,1096.89,The heritage walk in Kuala Lumpur combined with AR guides was next-level tourism.,Positive,0.6722
USR-0032,2026-03-06 16:52:41,Madurai,9,5,778.74,Absolutely loved the Madurai experience! The smart city infrastructure was incredible.,Positive,0.3777
USR-0787,2026-03-06 20:03:39,Dubai,2,4,625.9,Fantastic culinary tour in Dubai. The food markets were vibrant and authentic.,Positive,0.9263
USR-0182,2026-03-06 21:29:01,Chennai,6,8,485.1,Brilliant night-life in Chennai. The city grid lighting was mesmerising.,Positive,0.7778
USR-1080,2026-03-06 23:30:29,Dubai,5,6,1883.41,"Visited Dubai for 3 days. Some good moments, some forgettable ones.",Neutral,-0.0493
USR-0926,2026-03-06 23:53:15,Tokyo,10,4,2679.66,"Tokyo was okay overall. Some attractions were great, others were average.",Neutral,-0.1458
USR-0672,2026-03-07 11:24:21,Singapore,2,6,647.66,The smart kiosk in Singapore kept malfunctioning. Ruined our booking experience.,Negative,-0.393
USR-0409,2026-03-07 17:23:19,Tokyo,8,6,3205.7,The smart kiosk in Tokyo kept malfunctioning. Ruined our booking experience.,Negative,-0.5784
USR-0731,2026-03-08 00:19:12,Dubai,9,3,2444.61,Mixed feelings about Dubai. The tech was impressive but the food was mediocre.,Neutral,-0.0917
USR-0178,2026-03-08 05:14:04,Madurai,7,8,487.32,Mixed feelings about Madurai. The tech was impressive but the food was mediocre.,Neutral,0.1154
USR-0176,2026-03-08 16:41:44,Singapore,5,5,570.82,Absolutely loved the Singapore experience! The smart city infrastructure was incredible.,Positive,0.9519
USR-0607,2026-03-08 17:48:26,Abu Dhabi,3,7,114.73,Long wait times at Abu Dhabi attractions despite having smart-pass tickets.,Negative,-0.5313
USR-0606,2026-03-09 09:58:40,Singapore,5,1,648.55,Standard tourism experience in Singapore. The AR guide was useful but buggy.,Neutral,0.0414
USR-0514,2026-03-10 06:44:20,Madurai,6,6,278.1,Our trip to Madurai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.3701
USR-1048,2026-03-10 16:17:27,Madurai,7,3,354.57,Fantastic culinary tour in Madurai. The food markets were vibrant and authentic.,Positive,0.4862
USR-0095,2026-03-11 20:59:06,Dubai,2,6,656.46,Dubai has potential but the smart city rollout still feels incomplete.,Neutral,0.1003
USR-1061,2026-03-12 01:58:06,Kuala Lumpur,8,6,691.98,Standard tourism experience in Kuala Lumpur. The AR guide was useful but buggy.,Neutral,-0.0925
USR-0338,2026-03-12 17:09:30,Madurai,4,7,354.65,Fantastic culinary tour in Madurai. The food markets were vibrant and authentic.,Positive,0.7335
USR-0005,2026-03-12 22:21:58,Abu Dhabi,10,1,2188.45,Abu Dhabi exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.4337
USR-1111,2026-03-13 00:02:12,Abu Dhabi,10,8,1140.64,Absolutely loved the Abu Dhabi experience! The smart city infrastructure was incredible.,Positive,0.4999
USR-0026,2026-03-13 00:39:37,Dubai,3,4,453.73,Brilliant night-life in Dubai. The city grid lighting was mesmerising.,Positive,0.8044
USR-0970,2026-03-13 02:19:09,Abu Dhabi,1,6,368.18,"Visited Abu Dhabi for 3 days. Some good moments, some forgettable ones.",Neutral,0.1119
USR-0735,2026-03-13 04:38:55,Bangkok,4,7,606.8,Long wait times at Bangkok attractions despite having smart-pass tickets.,Negative,-0.4057
USR-0522,2026-03-14 05:40:07,Bangkok,9,8,1419.22,A decent trip to Bangkok. Nothing extraordinary but no major complaints.,Neutral,-0.0781
USR-0879,2026-03-14 09:06:37,Dubai,10,3,2675.49,Poor waste management in certain Dubai tourist zones. Expected better.,Negative,-0.8523
USR-0485,2026-03-14 18:36:06,Tokyo,10,6,1191.51,Disappointed with Tokyo. The transit pods were frequently delayed or overcrowded.,Negative,-0.4792
USR-0826,2026-03-14 22:07:09,Dubai,4,5,1101.37,Stunning waterfront views in Dubai. The smart park technology was a highlight!,Positive,0.5753
USR-1149,2026-03-16 06:39:12,Chennai,10,3,1051.26,Fantastic culinary tour in Chennai. The food markets were vibrant and authentic.,Positive,0.9408
USR-0740,2026-03-16 08:29:19,Abu Dhabi,3,8,1117.09,Five-star experience in Abu Dhabi. The hotel AI check-in saved us so much time.,Positive,0.7195
USR-0274,2026-03-16 13:40:53,Tokyo,5,1,1875.7,"Visited Tokyo for 3 days. Some good moments, some forgettable ones.",Neutral,-0.1883
USR-0164,2026-03-16 13:44:50,Chennai,10,2,715.59,Absolutely loved the Chennai experience! The smart city infrastructure was incredible.,Positive,0.3075
USR-0764,2026-03-16 17:39:13,Chennai,9,3,1110.85,Five-star experience in Chennai. The hotel AI check-in saved us so much time.,Positive,0.3143
USR-0342,2026-03-16 20:59:25,Tokyo,3,3,1015.45,"Visited Tokyo for 3 days. Some good moments, some forgettable ones.",Neutral,0.0733
USR-0657,2026-03-17 03:58:39,Bangkok,10,4,1491.65,The heritage walk in Bangkok combined with AR guides was next-level tourism.,Positive,0.8058
USR-0813,2026-03-17 07:31:24,Singapore,1,8,322.22,Singapore was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.6359
USR-0456,2026-03-17 14:12:23,Singapore,6,7,2582.74,Disappointed with Singapore. The transit pods were frequently delayed or overcrowded.,Negative,-0.356
USR-0893,2026-03-17 18:38:43,Dubai,10,7,3986.04,Disappointed with Dubai. The transit pods were frequently delayed or overcrowded.,Negative,-0.7126
